DATAFLOW,LAST UPDATE,freq,deg_urb,citizen,isced11,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,HU,2019,67.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,HU,2020,66.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,HU,2021,69.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,HU,2022,71.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2003,64.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2004,65.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2005,67.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2006,68.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2007,71.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2008,69.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2009,63.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2010,60.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2011,59.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2012,58.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2013,61.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2014,62.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2015,65.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2016,66.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2017,67.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2018,67.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2019,68.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2020,67.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2021,69.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IE,2022,73.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2010,79.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2011,79.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2012,82.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2013,85.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2014,87.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2015,87.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2016,87.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2017,88.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2018,87.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2019,86.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2020,82.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2021,82.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IS,2022,84.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2003,55.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2004,56.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2005,55.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2006,56.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2007,56.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2008,56.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2009,55.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2010,55.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2011,54.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2012,55.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2013,54.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2014,55.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2015,55.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2016,56.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2017,56.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2018,57.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2019,58.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2020,57.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2021,59.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,IT,2022,60.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2003,62.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2004,59.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2005,60.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2006,61.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2007,62.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2008,60.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2009,55.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2010,52.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2011,55.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2012,55.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2013,57.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2014,59.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2015,61.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2016,63.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2017,62.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2018,65.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2019,68.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2020,66.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2021,68.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LT,2022,69.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2003,62.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2004,61.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2005,62.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2006,62.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2007,63.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2008,64.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2009,65.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2010,65.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2011,63.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2012,65.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2013,64.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2014,65.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2015,65.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2016,65.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2017,65.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2018,65.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2019,66.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2020,66.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2021,68.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LU,2022,69.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2003,57.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2004,57.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2005,60.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2006,63.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2007,64.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2008,65.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2009,58.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2010,57.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2011,58.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2012,59.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2013,61.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2014,63.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2015,64.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2016,66.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2017,66.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2018,67.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2019,68.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2020,69.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2021,66.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,LV,2022,69.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MK,2018,54.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MK,2019,56.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MK,2020,56.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2004,49.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2005,47.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2006,46.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2007,48.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2008,51.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2009,54.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2010,55.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2011,58.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2012,58.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2013,59.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2014,58.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2015,58.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2016,60.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2017,71.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2018,72.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2019,78.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2020,76.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2021,77.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,MT,2022,81.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2003,74.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2004,71.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2005,70.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2006,71.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2007,72.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2008,73.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2009,74.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2010,73.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2011,74.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2012,76.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2013,75.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2014,75.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2015,77.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2016,78.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2017,79.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2018,80.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2019,81.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2020,81.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2021,83.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NL,2022,83.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2005,74.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2010,74.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2011,74.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2012,75.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2013,75.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2014,74.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2015,75.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2016,75.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2017,74.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2018,74.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2019,74.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2020,75.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2021,76.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,NO,2022,78.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2006,54.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2007,56.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2008,58.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2009,57.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2010,57.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2011,57.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2012,58.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2013,58.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2014,60.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2015,61.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2016,62.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,TOTAL,TOTAL,Y15-64,T,PC,PL,2017,63.9,
