DATAFLOW,LAST UPDATE,freq,incgrp,building,deg_urb,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2006,50.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2007,52.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2008,49.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2009,50.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2010,51.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2011,50.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2012,46.8,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2013,47.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2014,46.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2015,47.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2016,37.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2017,37.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2018,37.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2019,37.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2020,37.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2021,34.8,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,LV,2022,,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MK,2010,0,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MK,2011,0,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MK,2016,27.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MK,2017,26.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MK,2018,26.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MK,2019,24.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MK,2020,25.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2005,0.1,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2006,0.1,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2007,0.1,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2008,0.1,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2009,0.1,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2010,0.1,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2011,0.1,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2012,0.1,bu
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2013,0.1,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2014,0.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2015,0.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2016,0.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2017,0.2,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2018,0.2,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2019,0.1,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2020,0.2,u
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2021,3.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,MT,2022,3.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2005,2.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2006,3.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2007,2.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2008,2.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2009,2.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2010,2.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2011,1.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2012,14.7,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2013,14.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2014,14.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2015,14.7,p
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2016,10.1,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2017,9.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2018,10.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2019,10.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2020,10.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2021,10.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NL,2022,10.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2004,32.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2005,33.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2006,33.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2007,32.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2008,32.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2009,31.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2010,31.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2011,30.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2012,29.8,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2013,31.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2015,33.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2016,32.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2017,31.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2018,31.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2019,31.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2020,28.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2021,28.4,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,NO,2022,28.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2005,46.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2006,46.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2007,46.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2008,45.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2009,46.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2010,45.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2011,45.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2012,41.6,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2013,42.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2014,42.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2015,43.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2016,42.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2017,41.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2018,41.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2019,41.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2020,41.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2021,37.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PL,2022,37.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2004,24.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2005,24.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2006,27.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2007,24.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2008,24.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2009,24.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2010,23.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2011,22.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2012,28.3,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2013,27.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2014,27.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2015,26.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2016,26.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2017,26.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2018,26.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2019,25.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2020,24.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2021,23.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,PT,2022,23.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2007,61.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2008,61.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2009,61.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2010,62.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2011,62.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2012,43.5,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2013,44.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2014,49.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2015,44.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2016,45.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2017,46.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2018,45.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2019,43.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2020,42.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2021,41.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RO,2022,42.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RS,2013,36.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RS,2014,36.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RS,2015,37.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RS,2016,37.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RS,2017,38.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RS,2018,37.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RS,2019,37.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RS,2020,38.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RS,2021,38.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,RS,2022,38.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2004,64.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2005,66.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2006,64.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2007,65.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2008,64.7,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2009,61.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2010,61.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2011,61.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2012,61.2,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2013,29.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2014,29.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2015,29.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2016,29.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2017,20.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2018,19.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2019,19.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2020,19.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2021,19.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SE,2022,19.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2005,50.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2006,50.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2007,47.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2008,46.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2009,44.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2010,44.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2011,44.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2012,43.9,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2013,44.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2014,44.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2015,48.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2016,48.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2017,46.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2018,45.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2019,44.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2020,44.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2021,44.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SI,2022,44.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2005,41.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2006,42.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2007,40.0,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2008,40.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2009,40.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2010,41.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2011,42.4,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2012,44.4,b
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2013,47.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2014,41.3,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2015,41.8,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2016,41.5,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2017,41.6,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2018,42.7,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2019,43.2,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2020,43.9,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2021,45.1,
ESTAT:ILC_LVHO01(1.0),15/12/23 23:00:00,A,TOTAL,TOTAL,DEG3,PC,SK,2022,46.9,
